clause_text,Judgment,label
"원청 관리자의 직접적인 공정 가이드는 협력사의 품질 유지를 위한 필수 조언이므로, 이를 불법 파견의 근거로 해석하지 아니한다.",도급계약의 범위를 벗어난 작업 중 발생한 사고라도 실질적으로 사용자의 지휘감독 아래 임금을 목적으로 근로를 제공했으면 근로기준법상 근로자로 인정해야 한다는 판결임.,0
"원청사 기성금 지급 규정에 의거, 상위 시공사의 자금 사정으로 인한 대금 지급 지연은 면책 사유로 간주하며, 하도급 근로자는 이에 따른 임금 체불 책임을 원청사에 묻지 않는 부제소 합의에 동의한다.","건설업 하도급 구조에서 건설사업자 등록이 없는 하수급인의 근로자 임금 미지급 시, 직상 수급인은 근로기준법 제44조의2에 따라 연대 책임을 부담해야 한다고 판단됨.",1
"원청사 기성금 지급 규정에 의거, 상위 시공사의 자금 사정으로 인한 대금 지급 지연은 면책 사유로 간주하며, 하도급 근로자는 이에 따른 임금 체불 책임을 원청사에 묻지 않는 부제소 합의에 동의한다.","하도급 관계에서 실질적인 사업주인지 여부는 근로자성 판단의 중요한 요소이며, 복수의 사업자등록과 동업 관계가 있더라도 피해 사업에 대한 근로 제공의 실질성이 입증되어야 근로자로 인정된다는 판결임.",0
"원청의 갑작스러운 작업 중단 요구나 자재 수급 불안정으로 인한 휴업 발생 시, 이는 불가항력적 사유이므로 별도의 휴업 수당을 지급하지 아니한다.",제79조(일부 지급) 휴업 기간 중 임금 일부를 받은 경우 평균임금에서 그 금액을 뺀 금액의 60%를 보상해야 하며 임의 감액을 금한다.,0
"원청의 갑작스러운 작업 중단 요구나 자재 수급 불안정으로 인한 휴업 발생 시, 이는 불가항력적 사유이므로 별도의 휴업 수당을 지급하지 아니한다.",근로기준법상 평균임금 산정기간 중 임금 지급이 확인되지 않는 기간은 제외하고 남은 기간의 임금으로 평균임금을 산정해야 한다는 판결임.,0
"월 보수 총액을 가동 일수로 나누어 산출되는 시간당 보상액 산정 시, 법령에 따른 가산 비율을 적용한 가상 시간을 포함하여 분모를 확대 적용한다.","시간급 통상임금을 산정할 때 총근로시간 수에는 실제 약정 근로시간을 합산하고, 가산수당 산정을 위한 가산율을 고려한 연장근로시간이나 주휴수당의 가산율을 포함하지 않는 것이 근로기준법의 정당한 해석이라는 판결임.",1
"월 보수 총액을 가동 일수로 나누어 산출되는 시간당 보상액 산정 시, 법령에 따른 가산 비율을 적용한 가상 시간을 포함하여 분모를 확대 적용한다.",사업주의 배우자가 형식적 고용 외에도 실제 근무를 하고 보험료를 납부했다면 근로기준법상 근로자로 인정되어야 한다는 판결임.,0
"월급 내에 퇴직금을 분할 포함하여 지급하는 방식에 동의하며, 퇴직 시에는 기지급된 합계액으로 법정 퇴직금 지급 의무가 종결된 것으로 확약한다.",사용자와 근로자 사이에 월급에 퇴직금을 포함시키기로 약정하였다 하더라도 근로기준법상 퇴직금 지급으로서의 효력이 없다는 판결임.,1
"월급 내에 퇴직금을 분할 포함하여 지급하는 방식에 동의하며, 퇴직 시에는 기지급된 합계액으로 법정 퇴직금 지급 의무가 종결된 것으로 확약한다.",근로계약관계 존속 중 사용자와 근로자 사이의 중간에서 근로자 또는 사용자로부터 법률에 의하지 아니하는 이익을 취득하는 행위만이 구 근로기준법 제8조의 '중간인으로서의 이익취득' 금지 규정에 해당한다는 판결임.,0
"월급에 퇴직금을 포함하여 지급하므로, 별도 퇴직금 청구는 불가하다.","퇴직금지급청구권은 근로관계 종료시 발생하므로, 근로계약 존속 중 월급에 퇴직금을 포함하여 지급한 행위는 근로기준법 제34조상 퇴직금 지급으로서의 효력이 없으며, 임금지급의무의 존부에 관하여 다툴 만한 근거가 있는 경우에만 고의를 부정할 수 있다는 판결임.",1
"월급에 퇴직금을 포함하여 지급하므로, 별도 퇴직금 청구는 불가하다.","사용자가 퇴직금 지급사유 발생일로부터 14일 이내에 퇴직금을 지급하지 않은 행위는 근로기준법 제36조 위반으로, 퇴직금 중간정산의 유효성 여부와 관계없이 최종 퇴직금을 지급해야 한다는 판결임.",0
"위임직 급여 처리 지침상 본인의 요청에 의해 가족 또는 배우자 명의 계좌로 급여를 수령한 경우, 근로자는 추후 직접 지급 원칙 위반을 이유로 무효를 주장하거나 차액을 청구할 수 없다.","임금은 근로자에게 직접 지급해야 하며, 근로자가 제3자에게 임금 수령을 위임하는 행위는 무효이고 사용자는 근로자 본인에게 직접 임금을 지급해야 한다는 판결임.",1
"위임직 급여 처리 지침상 본인의 요청에 의해 가족 또는 배우자 명의 계좌로 급여를 수령한 경우, 근로자는 추후 직접 지급 원칙 위반을 이유로 무효를 주장하거나 차액을 청구할 수 없다.","평균임금 산정의 기초가 되는 임금은 사용자가 근로자에게 실제 지급한 금품이며, 세무서 제출 서류의 기재와 다르더라도 실제 지급액을 기준으로 산정해야 한다는 판결임.",0
위탁 계약 형식으로 근무하는 현장 요원은 사측의 구체적인 업무 매뉴얼과 실시간 보고 지시를 따르더라도 독립된 사업자임을 상호 재확인한다.,"도급 형식의 계약이라도 사용자의 구체적 지시·감독 아래 임금을 받고 근무한 경우 근로기준법상 근로자에 해당하므로, 업무상 재해에 대하여 요양급여를 지급해야 한다는 판결임. ",1
위탁 계약 형식으로 근무하는 현장 요원은 사측의 구체적인 업무 매뉴얼과 실시간 보고 지시를 따르더라도 독립된 사업자임을 상호 재확인한다.,화물차 운전자가 형식상 도급계약을 체결했더라도 실질적으로 사용자의 지휘감독 하에 종속적 관계에서 임금을 목적으로 근로를 제공했다면 근로기준법상 근로자로 인정되며 유족급여를 청구할 수 있다는 판결임.,0
위탁 계약 형식으로 운영되는 지입 차주는 회사의 배차 지시를 받더라도 독립된 사업자로서 본인의 비용으로 유류비를 부담하며 근로자성을 주장하지 않는다.,건설기계대여업을 위탁받아 수행하는 과정에서 실질적인 사용종속관계가 인정된다면 근로기준법상 사용자의 책임을 면할 수 없다는 판결임.,0
위탁 계약 형식으로 운영되는 지입 차주는 회사의 배차 지시를 받더라도 독립된 사업자로서 본인의 비용으로 유류비를 부담하며 근로자성을 주장하지 않는다.,"화물차 소유자가 사업자등록을 한 후 특정 회사의 운송업무를 수행하던 중 발생한 사고에 대해, 실질적 지휘감독 관계가 인정되더라도 독립적인 사업자로서의 법적 지위를 우선적으로 인정하여 근로자성을 부정한다는 판결임.",1
"위탁 계약 형식을 취하는 화물 운송자의 경우 업무 수행 방식의 자율성을 부여받으므로, 사고 발생 시 유족 급여 등 산재 보상 청구권을 행사하지 않는다.",화물차 운전자가 형식상 도급계약을 체결했더라도 실질적으로 사용자의 지휘감독 하에 종속적 관계에서 임금을 목적으로 근로를 제공했다면 근로기준법상 근로자로 인정되며 유족급여를 청구할 수 있다는 판결임.,1
"위탁 계약 형식을 취하는 화물 운송자의 경우 업무 수행 방식의 자율성을 부여받으므로, 사고 발생 시 유족 급여 등 산재 보상 청구권을 행사하지 않는다.",외국인 산업연수생이 실질적으로 사용자의 지휘감독 하에 한국인과 동일한 근로조건에서 근로를 제공했다면 근로기준법과 최저임금법상 근로자로 인정되어 미지급 임금을 청구할 수 있다는 판결임.,0
"위탁 계약에 따라 장비를 운용하는 을은 자신의 명의로 사업자 등록을 마쳤으므로, 실질적 지휘 여부와 관계없이 사용자의 근로자로 보지 않는다.",위임·위촉계약에 따라 실적에 따른 제수당만 지급받고 기본급이 없으며 지휘감독을 받지 않는 외무원은 근로기준법상 근로자가 아니므로 근로기준법의 근로자 보호 규정이 적용되지 않는다는 판결임.,1
"위탁 기반 교육 파트너는 본인의 장비를 활용하여 수익을 창출하는 독립 주체이므로, 노동법상 퇴직금 및 휴가 수당 청구권을 갖지 않는다.",학습지교사가 위탁사업계약의 형식이었더라도 실질적으로 사업자에게 종속적인 관계에서 노무를 제공한다면 근로기준법상 근로자에 해당한다고 판단됨.,1
"위탁 기반 교육 파트너는 본인의 장비를 활용하여 수익을 창출하는 독립 주체이므로, 노동법상 퇴직금 및 휴가 수당 청구권을 갖지 않는다.",도급계약 형식이더라도 실질적으로 근로자가 사업에 임금을 목적으로 종속적 관계에서 근로를 제공하면 근로기준법상 근로자로 인정해야 한다는 판결임.,0
"위탁 업무 수행 보상액 평가 시 주휴일에 해당하는 수당은 비교 대상 보수 총액에 전액 산입하며, 이를 통해 법정 최저치 준수 여부를 최종 평가함에 동의한다.","최저임금에 산입하지 않는 임금을 제외하고 비교대상 임금을 산정할 때, 주휴수당은 최저임금 산입 제외 임금에 해당하지 않으므로 최저임금 비교 대상에 포함되어야 한다는 판결임.",1
"위탁 업무 수행 보상액 평가 시 주휴일에 해당하는 수당은 비교 대상 보수 총액에 전액 산입하며, 이를 통해 법정 최저치 준수 여부를 최종 평가함에 동의한다.","택시운전근로자의 경우 최저임금에 생산고에 따른 임금을 제외하고 산입하도록 한 특례 조항을 적용하여 최저임금액에 미달하는 근로계약 부분은 강행규정 위반으로 무효이며, 무효 부분은 최저임금액과 동일한 임금을 지급하기로 한 것으로 본다는 판결임.",0
위탁업체와의 계약을 통해 시설 관리를 수행하는 개인 사업자는 회사의 실질적인 지휘를 받더라도 근로기준법상 근로자의 지위를 인정하지 않기로 합의한다.,건설기계대여업을 위탁받아 수행하는 과정에서 실질적인 사용종속관계가 인정된다면 근로기준법상 사용자의 책임을 면할 수 없다는 판결임.,0
위탁업체와의 계약을 통해 시설 관리를 수행하는 개인 사업자는 회사의 실질적인 지휘를 받더라도 근로기준법상 근로자의 지위를 인정하지 않기로 합의한다.,위수탁계약을 통해 운송업무를 수행하는 개인사업자는 근로기준법상 근로자로 볼 수 없으므로 산업재해보상보험 가입대상이 아니라고 판단됨.,1
유니폼 등 사내 지급 물품을 분실할 시 새 제품 구매 비용의 200%를 벌칙금 명목으로 익월 급여에서 강제 공제한다.,제57조(보상 휴가) 서면 합의 시 연장·야간·휴일 근로 수당 지급 대신 유급 휴가를 줄 수 있으나 합의 없는 강제 휴가 대체는 금지된다.,1
유니폼 등 사내 지급 물품을 분실할 시 새 제품 구매 비용의 200%를 벌칙금 명목으로 익월 급여에서 강제 공제한다.,"제59조(특례 업종) 운송업, 보건업 등 특정 업종은 서면 합의 시 주 12시간을 초과해 연장 근로가 가능하나 근로자 보호 조치를 다해야 한다.",0
유니폼 및 개인 장비 초기 지급 비용 전액 첫 달 월급 명세서 기본급 항목에서 즉시 원천징수함.,"제43조(임금 지급) 임금은 통화로 근로자에게 직접 전액을 지급해야 하며, 법령 또는 협약 없이 임의로 공제하거나 상계할 수 없다.",0
유니폼 및 개인 장비 초기 지급 비용 전액 첫 달 월급 명세서 기본급 항목에서 즉시 원천징수함.,"제48조(명세서 교부) 임금 지급 시 구성항목, 계산방법, 공제 내역이 기재된 서면 명세서를 반드시 교부해야 하며 구두 통보로 갈음할 수 없다.",1
유연한 조직 문화를 위해 부서 내 대체 인력이 부족한 핵심 주간에는 개인의 법정 연차 사용 권리가 직권으로 유보된다.,"제17조(연차) 연차 유급휴가에 관한 사항을 명시해야 하며, 사용자는 법정 연차 권리를 계약서에서 누락하거나 포기를 강요할 수 없다.",1
유연한 조직 문화를 위해 부서 내 대체 인력이 부족한 핵심 주간에는 개인의 법정 연차 사용 권리가 직권으로 유보된다.,제93조(가족 수당) 가족수당의 계산 및 지급 방법에 관한 사항을 취업규칙에 기재해야 하며 기준 없는 수당 지급을 금지한다.,0
"유족 보상금의 수령 순위와 범위는 단체협약에 명시된 특별 순위를 우선하며, 근로기준법이 정한 상속 및 지급 순위에 대한 적용을 배제한다.","단체협약에서 근로자 사망 시 유족보상의 범위와 순위에 따라 사망퇴직금을 지급하기로 정한 경우, 해당 유족은 상속인으로서가 아니라 근로기준법이 정한 규정에 따라 직접 사망퇴직금을 취득하는 것으로 판단됨.",1
"유족 보상금의 수령 순위와 범위는 단체협약에 명시된 특별 순위를 우선하며, 근로기준법이 정한 상속 및 지급 순위에 대한 적용을 배제한다.","단체협약에서 소급 적용된 임금인상분은 소정근로의 대가로 지급되는 금품이므로 근로기준법 시행령 제6조의 통상임금에 해당하며, 소급 적용되었다는 이유만으로 통상임금성을 부정할 수 없다는 판결임.",0
"유족 보상액 산정 시 특수한 개인별 소득 증빙이 어려운 사정을 고려하여 전사 평균 직무 급여를 일괄 적용하며, 이에 대해 개별 이의를 제기하지 않는다.",진폐로 사망한 근로자의 유족급여 산정 기준이 되는 평균임금의 산정사유 발생일 판단에 있어 특별한 사정이 있는지 여부를 재검토해야 한다는 판결임.,1
"유족 보상액 산정 시 특수한 개인별 소득 증빙이 어려운 사정을 고려하여 전사 평균 직무 급여를 일괄 적용하며, 이에 대해 개별 이의를 제기하지 않는다.",사용자가 노사협의회 협의를 거치지 않고 근로자의 동의 없이 평균임금 산정에서 상여금을 제외하는 예규를 변경한 행위는 무효라는 판결임.,0
유지보수 등 핵심 설비 관리 업무를 상시 대행하는 자라 하더라도 도급 계약의 외관을 띠는 경우 유족 급여 등 산재 보상 청구권을 전면 부인한다.,"도급계약 형식이었으나 사용자의 핵심 설비 유지보수 업무를 상시적으로 담당하며 사용자에 대한 종속적 관계에서 임금을 목적으로 근로를 제공한 자는 실질적 근로자에 해당하므로, 근로기준법상 근로자로 보아 산업재해보상보험 유족급여 및 장의비를 지급해야 한다는 판결임.",1
유지보수 등 핵심 설비 관리 업무를 상시 대행하는 자라 하더라도 도급 계약의 외관을 띠는 경우 유족 급여 등 산재 보상 청구권을 전면 부인한다.,"산업기술연수생이라는 명목이라도 실질적으로 사용자의 지시·감독을 받으면서 임금을 목적으로 근로를 제공하면 근로기준법상 근로자에 해당하며, 계약형식보다 실질적 종속관계에 의해 판단된다는 판결임.",0
유학생 신분의 근로자는 학생 신분 유지를 조건으로 임금을 통상 근로자 대비 50% 수준으로 책정한다.,제21조(전차금 상계) 근로할 것을 조건으로 빌려준 돈과 임금을 상계하여 지급을 삭감할 수 없으며 임금 전액 지급 원칙을 준수해야 한다.,1
유학생 신분의 근로자는 학생 신분 유지를 조건으로 임금을 통상 근로자 대비 50% 수준으로 책정한다.,"단체협약에서 정기상여금을 재직 중인 근로자에 한하여 지급한다고 규정하더라도, 퇴직 전 근무기간에 비례하는 정기상여금은 근로의 대가로서 청구할 수 있으며, 정기상여금이 근무일수에 비례하여 지급되는 경우 통상임금에 해당한다는 판결임.",0
육아 담당으로 인한 근무 공백을 이유로 인사 고과에서 최하 등급을 부여할 수 있다.,제60조(육아 휴직) 남녀고용평등법에 따른 육아휴직 기간은 출근한 것으로 간주하여 연차 휴가 발생 시 근로자의 권리를 보장해야 한다.,1
육아 담당으로 인한 근무 공백을 이유로 인사 고과에서 최하 등급을 부여할 수 있다.,"제43조(이자 고려) 제37조에 따른 지연이자 지급 여부를 고려하며, 사용자는 이자 지급 의무를 성실히 이행하여 배상액 감경 사유를 확보해야 한다.",0
육아 휴직 복귀 후 근무 조건이 변경되었으나 회사 사정상 원래 직급으로 배치할 수 없음을 통보한다.,제60조(육아 휴직) 남녀고용평등법에 따른 육아휴직 기간은 출근한 것으로 간주하여 연차 휴가 발생 시 근로자의 권리를 보장해야 한다.,1
육아 휴직 복귀 후 근무 조건이 변경되었으나 회사 사정상 원래 직급으로 배치할 수 없음을 통보한다.,"제60조(행사 기간) 연차는 1년간 행사하지 않으면 소멸하나, 사용자의 귀책사유로 사용하지 못한 경우에는 소멸하지 않고 보상해야 한다.",0
육아 휴직 신청 시 대체 인력 채용의 행정적 어려움을 초래한 대가로 복직 시 당해 연도 성과급 지급 비율을 0으로 깎는다.,제60조(육아 휴직) 남녀고용평등법에 따른 육아휴직 기간은 출근한 것으로 간주하여 연차 휴가 발생 시 근로자의 권리를 보장해야 한다.,1
육아 휴직 신청 시 대체 인력 채용의 행정적 어려움을 초래한 대가로 복직 시 당해 연도 성과급 지급 비율을 0으로 깎는다.,제60조(산재 휴업) 업무상 부상 또는 질병으로 휴업한 기간은 출근한 것으로 간주하여 연차 유급휴가 산정 시 근로자에게 불이익을 금한다.,0
"육아기 근로자가 연장 근로를 거부하여 사업 운영에 차질을 빚을 경우, 사용자는 이를 남녀고용평등법 위반으로 간주하여 정직 처분을 내릴 수 있다.","제6조(균등한 처우) 사용자는 근로자에 대하여 남녀의 성을 이유로 차별적 대우를 하지 못하고, 신앙이나 사회적 신분을 이유로 근로조건에 대한 차별적 처우를 하지 못한다.",0
"육아기 근로자가 연장 근로를 거부하여 사업 운영에 차질을 빚을 경우, 사용자는 이를 남녀고용평등법 위반으로 간주하여 정직 처분을 내릴 수 있다.","동거친족이 실질적으로 임금을 목적으로 근로를 제공하고 사용자의 지휘감독을 받은 경우, 근로기준법상 근로자로 인정되어 고용보험 피보험자격을 취득할 수 있다는 판결임.",0
"육아휴직에서 복귀한 자의 직무는 회사의 인력 수급 사정에 따라 결정하며, 기존 직무보다 낮은 직급의 업무를 부여하더라도 수용한다.",육아휴직 복직 시 휴직 전과 같은 업무 또는 같은 수준의 임금을 지급하는 업무로 복귀시켜야 한다는 남녀고용평등법 위반이라는 판결임.,1
"육아휴직에서 복귀한 자의 직무는 회사의 인력 수급 사정에 따라 결정하며, 기존 직무보다 낮은 직급의 업무를 부여하더라도 수용한다.",근로계약 불이행에 대한 위약금 또는 손해배상액을 예정하는 계약 중 실근무 1년 이내 퇴사 시 장학금 일부를 손해배상으로 변상하도록 하는 조항은 근로기준법 제24조의 강행규정에 위반되어 무효라는 판결임.,0
"육아휴직에서 복귀한 직원이 기존 부서의 인원 충원 완료로 인해 유사 직종의 다른 팀으로 배치될 경우, 이는 경영상 불가피한 인사권 행사로 본다.",육아휴직 복직 후 직무배치 변경으로 인사평가 저하 및 승진추천 불인정은 육아휴직 사용을 이유로 한 차별로서 남녀고용평등과 일·가정 양립 지원에 관한 법률 위반에 해당한다는 판결임. ,1
"육아휴직에서 복귀한 직원이 기존 부서의 인원 충원 완료로 인해 유사 직종의 다른 팀으로 배치될 경우, 이는 경영상 불가피한 인사권 행사로 본다.",하역업무 후 배송업무를 수행한 근로자에 대해 배송업무의 사용자도 동일한 기준으로 종속성을 판단하여 연차유급휴가 미사용 수당 미지급은 근로기준법 위반이라는 판결임.,0
"을은 개인 사업자 신분으로 회사와 용역 계약을 체결하며, 업무 수행 방식에 있어 회사의 일반적인 가이드라인을 따르더라도 근로자성을 주장하지 않는다.",건설기계대여업을 위탁받아 수행하는 과정에서 실질적인 사용종속관계가 인정된다면 근로기준법상 사용자의 책임을 면할 수 없다는 판결임.,0
"을은 개인 사업자 신분으로 회사와 용역 계약을 체결하며, 업무 수행 방식에 있어 회사의 일반적인 가이드라인을 따르더라도 근로자성을 주장하지 않는다.","항만 하역노동자가 특정 사용자에게만 종속되지 않고 여러 회사와 동일한 계약을 체결하며 사용자의 구체적 지휘감독을 받지 않는 경우, 근로기준법상 근로계약이 성립하지 않으므로 임금 우선변제권이 없다는 판결임.",1
을은 개인적인 부주의로 인하여 통상적인 출퇴근 경로를 벗어나 발생한 사고에 대하여 산업재해 보상을 청구하지 않기로 확약한다.,"배달업무 중 신호위반으로 인한 교통사고가 발생했으나, 신호위반이 과실이지 범죄행위에 해당하지 않으므로 업무상 사고로 인정되어 요양불승인처분이 위법하다는 판결임.",0
을은 개인적인 부주의로 인하여 통상적인 출퇴근 경로를 벗어나 발생한 사고에 대하여 산업재해 보상을 청구하지 않기로 확약한다.,"업무 종료 후 2시간 이상 경과하여 고객을 귀가시키던 중 발생한 교통사고는 근로기준법상 근로자의 업무 범위를 벗어나므로, 산업재해보상보험 요양급여 신청 불승인이 적법으로 판단됨.",1
을은 본인의 건강 관리 소홀로 인하여 업무 수행 중 발생한 경미한 질병에 대하여 회사에 치료비 지원이나 산재 처리를 요구하지 않는다.,"배달업무 중 신호위반으로 인한 교통사고가 발생했으나, 신호위반이 과실이지 범죄행위에 해당하지 않으므로 업무상 사고로 인정되어 요양불승인처분이 위법하다는 판결임.",0
을은 본인의 건강 관리 소홀로 인하여 업무 수행 중 발생한 경미한 질병에 대하여 회사에 치료비 지원이나 산재 처리를 요구하지 않는다.,제58조(재량 합의) 재량 근로 시 업무 수행 방법 등에 관해 사용자가 구체적 지시를 하지 않는다는 내용을 서면 합의에 포함해야 한다.,1
"을은 본인의 종교적 신념에 따라 특정 요일의 연장 근로를 거부할 수 없으며, 회사의 정당한 업무 지시 위반 시 징계 조치를 수용한다.","제6조(균등한 처우) 근로자의 성별, 신앙, 사회적 신분을 이유로 임금 등 근로조건에서 차별적 처우를 하지 못하며 평등한 대우를 보장해야 한다.",1
"을은 본인의 종교적 신념에 따라 특정 요일의 연장 근로를 거부할 수 없으며, 회사의 정당한 업무 지시 위반 시 징계 조치를 수용한다.","대학과 부속병원은 동일 사업장이므로 근로기준법 제28조 제2항에 따라 차등적 퇴직금 제도를 설정할 수 없으며, 더 불리한 규정은 무효라고 판결함.",0
"을은 사내 게시판에 회사의 명예를 훼손하는 글을 게시할 경우, 근로기준법상 해고 예고 절차 없이 즉시 면직됨을 수용한다.","제39조(사용증명서) 사용자는 근로자가 퇴직 후라도 근로 기간, 업무 종류, 지위와 임금, 그 밖에 필요한 사항에 관한 증명서를 청구하면 사실대로 적은 증명서를 즉시 내주어야 한다.",0
"을은 사내 게시판에 회사의 명예를 훼손하는 글을 게시할 경우, 근로기준법상 해고 예고 절차 없이 즉시 면직됨을 수용한다.","회사 명예를 훼손하는 허위 유인물을 장기간 반복 배포하는 행위는 취업규칙의 규정 위반으로, 근로기준법 제27조 제1항의 정당한 해고사유에 해당한다는 판결임.",1
"을은 사내 동호회 활동 중 발생한 사고에 대하여 회사의 안전 관리 책임을 묻지 않으며, 이를 업무상 재해로 주장하지 않는다.",채용 내정 단계에서 회사 지시에 따른 예방접종은 근로기준법상 근로자의 업무로 관련성이 있어 산업재해로 인정된다는 판결임.,0
"을은 사내 동호회 활동 중 발생한 사고에 대하여 회사의 안전 관리 책임을 묻지 않으며, 이를 업무상 재해로 주장하지 않는다.",사용자가 주재한 정례회식 후 근로자들이 별도로 계속한 모임에서 발생한 교통사고는 사용자의 지배·관리를 벗어난 사적 행위이므로 업무상 재해로 인정될 수 없다는 판결임.,1
을은 사내 체육대회나 야유회 등 비공식적 행사 참여 중 발생한 사고에 대하여 회사의 안전 관리 책임을 묻지 않기로 확약한다.,채용 내정 단계에서 회사 지시에 따른 예방접종은 근로기준법상 근로자의 업무로 관련성이 있어 산업재해로 인정된다는 판결임.,0
을은 사내 체육대회나 야유회 등 비공식적 행사 참여 중 발생한 사고에 대하여 회사의 안전 관리 책임을 묻지 않기로 확약한다.,제99조(행사 사항) 기숙사 내 행사에 관한 사항을 규칙에 명시하여 행사 강요나 부당한 참여 제한이 발생하지 않도록 해야 한다.,1
"을은 사직 1개월 전에 사직서를 제출하여 회사의 승인을 얻어야 하며, 무단 퇴사로 인한 업무 공백 발생 시 그에 따른 기회비용을 배상한다.","정부의 행정명령으로 인해 전공의의 사직서 수리가 지연된 경우, 근로기준법 제7조의 근로자의 직장선택의 자유가 침해되었다 할 수 없다는 판결임.",0
"을은 사직 1개월 전에 사직서를 제출하여 회사의 승인을 얻어야 하며, 무단 퇴사로 인한 업무 공백 발생 시 그에 따른 기회비용을 배상한다.",제89조(위원회 처리) 노동위원회는 청구 접수 후 1개월 이내에 심사나 중재를 완료해야 하며 사용자는 위원회의 결정에 따라야 한다.,1
"을은 수습 기간 중 업무 능력이 현저히 부족하다고 판단될 경우, 별도의 인사위원회 개최 없이 즉시 감봉 조치되는 것에 대하여 이의를 제기하지 않는다.",공무원이 아닌 근로자가 공무원과 같은 수준의 처우를 받지 못한다 하더라도 이를 곧바로 차별로 보기는 어렵다는 판결임.,0
"을은 수습 기간 중 업무 능력이 현저히 부족하다고 판단될 경우, 별도의 인사위원회 개최 없이 즉시 감봉 조치되는 것에 대하여 이의를 제기하지 않는다.","사용자가 근로자에게 비자발적 사회봉사활동을 사실상 강제하는 평가기준 규정은 법률 근거가 없고 헌법·근로기준법의 정신에 반하여 위법이며, 이를 근거로 한 직위하향 조치는 무효라는 판결임.",1
"을은 업무 수행 중 발생한 본인의 발명에 대하여 특허 출원 전 회사에 우선 보고해야 하며, 모든 보상금은 회사의 연말 인사고과에 반영하는 것으로 갈음한다.","제2조(근로자) 직업 종류와 관계없이 임금을 목적으로 근로를 제공하는 자를 말하며, 계약 형식보다 실질적 근로 제공 여부를 중시해야 한다.",0
"을은 업무 수행 중 발생한 본인의 발명에 대하여 특허 출원 전 회사에 우선 보고해야 하며, 모든 보상금은 회사의 연말 인사고과에 반영하는 것으로 갈음한다.","근로자의 업무상 부상 또는 질병으로 인한 휴업 기간 판단은 단순 출근 여부가 아니라 정상적 노동력 제공 여부를 객관적으로 판단해야 하며, 요양 필요성이 있음에도 출근하는 경우 근로기준법 제23조 제2항의 해고제한 규정이 적용된다는 판결임.",0
"을은 업무 수행 중 알게 된 고객의 개인정보를 유출하여 회사에 유무형의 손해를 입힌 경우, 퇴직금에서 해당 손해액을 선공제하는 것에 동의한다.","퇴직금은 임금의 일종으로서 후불적 임금의 성질을 가지며, 근로기준법 제41조의 2년 단기소멸시효에 적용되므로 2년 이내에 청구해야 한다는 판결임.",0
"을은 업무 수행 중 알게 된 고객의 개인정보를 유출하여 회사에 유무형의 손해를 입힌 경우, 퇴직금에서 해당 손해액을 선공제하는 것에 동의한다.","근로자가 업무 중 다른 근로자의 과실로 인한 재해를 입은 경우, 근로기준법상 재해보상청구권과 민법상 불법행위 손해배상청구권이 경합하여 병존한다고 판단됨.",1
"을은 업무 중 발생하는 지적 재산권 일체를 회사에 무상 양도하며, 퇴직 후 해당 지식을 이용한 창업 시 회사에 기술료를 지불한다.","제2조(근로자) 직업 종류와 관계없이 임금을 목적으로 근로를 제공하는 자를 말하며, 계약 형식보다 실질적 근로 제공 여부를 중시해야 한다.",0
"을은 업무 중 발생하는 지적 재산권 일체를 회사에 무상 양도하며, 퇴직 후 해당 지식을 이용한 창업 시 회사에 기술료를 지불한다.","업무상 사망으로 인정되려면 사망과 업무 사이에 상당인과관계가 있어야 하며, 업무상 재해와 무관한 질병으로 사망 시 업무상 사망이 아니라는 판결임.",0
"을은 육아휴직을 신청함에 있어 회사의 인력 수급 사정을 최우선으로 고려하며, 대체 인력 미확보 시 휴직 시기를 회사가 조정하는 것에 동의한다.",제60조(육아 휴직) 남녀고용평등법에 따른 육아휴직 기간은 출근한 것으로 간주하여 연차 휴가 발생 시 근로자의 권리를 보장해야 한다.,0
"을은 육아휴직을 신청함에 있어 회사의 인력 수급 사정을 최우선으로 고려하며, 대체 인력 미확보 시 휴직 시기를 회사가 조정하는 것에 동의한다.","사원에 대한 퇴직금규정을 불이익하게 개정함에 있어 근로자의 동의를 받지 않은 개정은 무효이며, 최다수 근로자인 노무원에게 적용되는 신퇴직금규정이 사원에게도 적용되어야 한다는 판결임.",1
"을은 퇴직 시 재직 중 습득한 기술 정보를 유출하지 않을 것을 약정하며, 위반 시 퇴직금의 3배를 손해배상금으로 회사에 지급하기로 한다.","퇴직금은 임금의 일종으로서 후불적 임금의 성질을 가지며, 근로기준법 제41조의 2년 단기소멸시효에 적용되므로 2년 이내에 청구해야 한다는 판결임.",0
"을은 퇴직 시 재직 중 습득한 기술 정보를 유출하지 않을 것을 약정하며, 위반 시 퇴직금의 3배를 손해배상금으로 회사에 지급하기로 한다.","노사가 협의하여 정기상여금을 통상임금에서 제외하기로 합의한 경우, 근로기준법의 강행규정을 위배하지 않는 한 그 합의의 무효를 신의칙으로 배척할 수 없다고 판결함.",0
을은 퇴직 시 회사가 대여한 업무용 기기 및 비품의 파손 상태에 따라 보수 비용을 퇴직금에서 우선 변제 처리한다.,"퇴직금은 임금의 일종으로서 후불적 임금의 성질을 가지며, 근로기준법 제41조의 2년 단기소멸시효에 적용되므로 2년 이내에 청구해야 한다는 판결임.",0
